Landskode,Stadnamn engelsk,Landsnamn engelsk,Lenke til engelsk-XML
AF,Warishtōr,Afghanistan,http://www.yr.no/place/Afghanistan/Nurestan/Warishtōr/forecast.xml
AF,Tsranu,Afghanistan,http://www.yr.no/place/Afghanistan/Nurestan/Tsranu/forecast.xml
AF,Pārūn,Afghanistan,http://www.yr.no/place/Afghanistan/Nurestan/Pārūn/forecast.xml
AF,Pārūn,Afghanistan,http://www.yr.no/place/Afghanistan/Nurestan/Pārūn/forecast.xml
AF,Uruzgān,Afghanistan,http://www.yr.no/place/Afghanistan/Oruzgan/Uruzgān/forecast.xml
AF,Zōṟ Bāgh,Afghanistan,http://www.yr.no/place/Afghanistan/Daikondi/Zōṟ_Bāgh/forecast.xml
AF,Z̄ūlfaqār,Afghanistan,http://www.yr.no/place/Afghanistan/Oruzgan/Z̄ūlfaqār/forecast.xml
AF,Zarnī Kêlay,Afghanistan,http://www.yr.no/place/Afghanistan/Kandahar/Zarnī_Kêlay/forecast.xml
AF,Zarnay,Afghanistan,http://www.yr.no/place/Afghanistan/Oruzgan/Zarnay/forecast.xml
AF,Tarinkot,Afghanistan,http://www.yr.no/place/Afghanistan/Oruzgan/Tarinkot/forecast.xml
AF,Tarinkot,Afghanistan,http://www.yr.no/place/Afghanistan/Oruzgan/Tarinkot/forecast.xml
AF,Meydān-e Dzādzī,Afghanistan,http://www.yr.no/place/Afghanistan/Parvan/Meydān-e_Dzādzī/forecast.xml
AF,Mēchalghū,Afghanistan,http://www.yr.no/place/Afghanistan/Paktia/Mēchalghū/forecast.xml
AF,Zowli,Afghanistan,http://www.yr.no/place/Afghanistan/Daikondi/Zowli/forecast.xml
AF,Zirāt,Afghanistan,http://www.yr.no/place/Afghanistan/Daikondi/Zirāt/forecast.xml
AF,Zīn,Afghanistan,http://www.yr.no/place/Afghanistan/Daikondi/Zīn~1120604/forecast.xml
AF,Zayr Bālak,Afghanistan,http://www.yr.no/place/Afghanistan/Daikondi/Zayr_Bālak/forecast.xml
AF,Zīrāt,Afghanistan,http://www.yr.no/place/Afghanistan/Daikondi/Zīrāt/forecast.xml
AF,Nīlī,Afghanistan,http://www.yr.no/place/Afghanistan/Daikondi/Nīlī/forecast.xml
AF,Nīlī,Afghanistan,http://www.yr.no/place/Afghanistan/Daikondi/Nīlī/forecast.xml
AF,Bāzārak,Afghanistan,http://www.yr.no/place/Afghanistan/Panjshir/Bāzārak/forecast.xml
AG,All Saints,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/Other/All_Saints/forecast.xml
AG,All Saints,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/Other/All_Saints/forecast.xml
AG,Liberta,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Paul/Liberta/forecast.xml
AG,Bolans,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Mary/Bolans/forecast.xml
AG,Potters Village,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._John/Potters_Village/forecast.xml
AG,Parham,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Peter/Parham/forecast.xml
AG,Codrington,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/Barbuda/Codrington/forecast.xml
AG,Codrington,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/Barbuda/Codrington~3576312/forecast.xml
AG,The Caves,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/Barbuda/The_Caves/forecast.xml
AG,Dulcina,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/Barbuda/Dulcina/forecast.xml
AG,The Canal,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/Barbuda/The_Canal/forecast.xml
AG,Carlisle,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._George/Carlisle/forecast.xml
AG,The Grove,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._George/The_Grove/forecast.xml
AG,Sea View Farm,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._George/Sea_View_Farm/forecast.xml
AG,Piggotts,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._George/Piggotts/forecast.xml
AG,Paynters,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._George/Paynters/forecast.xml
AG,Potters Village,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._John/Potters_Village/forecast.xml
AG,Cedar Grove,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._John/Cedar_Grove/forecast.xml
AG,Woods,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._John/Woods/forecast.xml
AG,Weatherills,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._John/Weatherills/forecast.xml
AG,Tomlinson,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._John/Tomlinson/forecast.xml
AG,St. John's,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._John/St._John's/forecast.xml
AG,Bolans,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Mary/Bolans/forecast.xml
AG,Old Road,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Mary/Old_Road/forecast.xml
AG,Yorks,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Mary/Yorks/forecast.xml
AG,Urlings,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Mary/Urlings/forecast.xml
AG,Seaforths,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Mary/Seaforths/forecast.xml
AG,Liberta,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Paul/Liberta/forecast.xml
AG,Swetes,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Paul/Swetes/forecast.xml
AG,English Harbour Town,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Paul/English_Harbour_Town/forecast.xml
AG,Willis Freemans,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Paul/Willis_Freemans/forecast.xml
AG,Table Hill Gordon,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Paul/Table_Hill_Gordon/forecast.xml
AG,Parham,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Peter/Parham/forecast.xml
AG,Vernons,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Peter/Vernons/forecast.xml
AG,The Garden,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Peter/The_Garden/forecast.xml
AG,The Diamond,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Peter/The_Diamond/forecast.xml
AG,Parrys,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Peter/Parrys/forecast.xml
AG,Freetown,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Philip/Freetown/forecast.xml
AG,Willoughby,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Philip/Willoughby/forecast.xml
AG,Willikies,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Philip/Willikies/forecast.xml
AG,Watsons,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Philip/Watsons/forecast.xml
AG,The Brook,Antigua and Barbuda,http://www.yr.no/place/Antigua_and_Barbuda/St._Philip/The_Brook/forecast.xml
AI,The Valley,Anguilla,http://www.yr.no/place/Anguilla/Other/The_Valley/forecast.xml
AI,Stoney Ground,Anguilla,http://www.yr.no/place/Anguilla/Other/Stoney_Ground/forecast.xml
AI,Island Harbour,Anguilla,http://www.yr.no/place/Anguilla/Other/Island_Harbour/forecast.xml
AI,George Hill,Anguilla,http://www.yr.no/place/Anguilla/Other/George_Hill/forecast.xml
AI,Blowing Point Village,Anguilla,http://www.yr.no/place/Anguilla/Other/Blowing_Point_Village/forecast.xml
AI,The Valley,Anguilla,http://www.yr.no/place/Anguilla/Other/The_Valley/forecast.xml
AI,Stoney Ground,Anguilla,http://www.yr.no/place/Anguilla/Other/Stoney_Ground/forecast.xml
AI,Island Harbour,Anguilla,http://www.yr.no/place/Anguilla/Other/Island_Harbour/forecast.xml
AI,George Hill,Anguilla,http://www.yr.no/place/Anguilla/Other/George_Hill/forecast.xml
AI,Blowing Point Village,Anguilla,http://www.yr.no/place/Anguilla/Other/Blowing_Point_Village/forecast.xml
AL,Tirana,Albania,http://www.yr.no/place/Albania/Tirana/Tirana/forecast.xml
AL,Durrës,Albania,http://www.yr.no/place/Albania/Durrës/Durrës/forecast.xml
AL,Elbasan,Albania,http://www.yr.no/place/Albania/Elbasan/Elbasan/forecast.xml
AL,Vlorë,Albania,http://www.yr.no/place/Albania/Vlora/Vlorë/forecast.xml
AL,Shkodër,Albania,http://www.yr.no/place/Albania/Shkodër/Shkodër/forecast.xml
AL,Berat,Albania,http://www.yr.no/place/Albania/Berat/Berat/forecast.xml
AL,Kuçovë,Albania,http://www.yr.no/place/Albania/Berat/Kuçovë~3185060/forecast.xml
AL,Çorovodë,Albania,http://www.yr.no/place/Albania/Berat/Çorovodë/forecast.xml
AL,Poliçan,Albania,http://www.yr.no/place/Albania/Berat/Poliçan/forecast.xml
AL,Ura Vajgurore,Albania,http://www.yr.no/place/Albania/Berat/Ura_Vajgurore/forecast.xml
AL,Burrel,Albania,http://www.yr.no/place/Albania/Dibër/Burrel/forecast.xml
AL,Peshkopi,Albania,http://www.yr.no/place/Albania/Dibër/Peshkopi/forecast.xml
AL,Bulqizë,Albania,http://www.yr.no/place/Albania/Dibër/Bulqizë/forecast.xml
AL,Klos,Albania,http://www.yr.no/place/Albania/Dibër/Klos/forecast.xml
AL,Marice,Albania,http://www.yr.no/place/Albania/Dibër/Marice/forecast.xml
AL,Durrës,Albania,http://www.yr.no/place/Albania/Durrës/Durrës/forecast.xml
AL,Krujë,Albania,http://www.yr.no/place/Albania/Durrës/Krujë/forecast.xml
AL,Shijak,Albania,http://www.yr.no/place/Albania/Durrës/Shijak/forecast.xml
AL,Fushë-Krujë,Albania,http://www.yr.no/place/Albania/Durrës/Fushë-Krujë/forecast.xml
AL,Metaj,Albania,http://www.yr.no/place/Albania/Durrës/Metaj/forecast.xml
AL,Elbasan,Albania,http://www.yr.no/place/Albania/Elbasan/Elbasan/forecast.xml
AL,Cërrik,Albania,http://www.yr.no/place/Albania/Elbasan/Cërrik/forecast.xml
AL,Librazhd-Qendër,Albania,http://www.yr.no/place/Albania/Elbasan/Librazhd-Qendër/forecast.xml
AL,Gramsh,Albania,http://www.yr.no/place/Albania/Elbasan/Gramsh/forecast.xml
AL,Peqin,Albania,http://www.yr.no/place/Albania/Elbasan/Peqin/forecast.xml
AL,Fier-Çifçi,Albania,http://www.yr.no/place/Albania/Fier/Fier-Çifçi/forecast.xml
AL,Lushnjë,Albania,http://www.yr.no/place/Albania/Fier/Lushnjë/forecast.xml
AL,Patos Fshat,Albania,http://www.yr.no/place/Albania/Fier/Patos_Fshat/forecast.xml
AL,Ballsh,Albania,http://www.yr.no/place/Albania/Fier/Ballsh/forecast.xml
AL,Roskovec,Albania,http://www.yr.no/place/Albania/Fier/Roskovec/forecast.xml
AL,Fier,Albania,http://www.yr.no/place/Albania/Fier/Fier/forecast.xml
AL,Fier,Albania,http://www.yr.no/place/Albania/Fier/Fier/forecast.xml
AL,Gjirokastër,Albania,http://www.yr.no/place/Albania/Gjirokastër/Gjirokastër/forecast.xml
AL,Tepelenë,Albania,http://www.yr.no/place/Albania/Gjirokastër/Tepelenë/forecast.xml
AL,Përmet,Albania,http://www.yr.no/place/Albania/Gjirokastër/Përmet/forecast.xml
AL,Memaliaj,Albania,http://www.yr.no/place/Albania/Gjirokastër/Memaliaj/forecast.xml
AL,Libohovë,Albania,http://www.yr.no/place/Albania/Gjirokastër/Libohovë/forecast.xml
AL,Korçë,Albania,http://www.yr.no/place/Albania/Korçë/Korçë/forecast.xml
AL,Ersekë,Albania,http://www.yr.no/place/Albania/Korçë/Ersekë/forecast.xml
AL,Bilisht,Albania,http://www.yr.no/place/Albania/Korçë/Bilisht/forecast.xml
AL,Maliq,Albania,http://www.yr.no/place/Albania/Korçë/Maliq/forecast.xml
AL,Leskovik,Albania,http://www.yr.no/place/Albania/Korçë/Leskovik/forecast.xml
AL,Kukës,Albania,http://www.yr.no/place/Albania/Kukës/Kukës/forecast.xml
AL,Bajram Curri,Albania,http://www.yr.no/place/Albania/Kukës/Bajram_Curri/forecast.xml
AL,Fierzë,Albania,http://www.yr.no/place/Albania/Kukës/Fierzë/forecast.xml
AL,Novoselë,Albania,http://www.yr.no/place/Albania/Kukës/Novoselë/forecast.xml
AL,Zogaj,Albania,http://www.yr.no/place/Albania/Kukës/Zogaj/forecast.xml
AL,Laç,Albania,http://www.yr.no/place/Albania/Lezhë/Laç/forecast.xml
AL,Lezhë,Albania,http://www.yr.no/place/Albania/Lezhë/Lezhë/forecast.xml
AL,Rrëshen,Albania,http://www.yr.no/place/Albania/Lezhë/Rrëshen/forecast.xml
AL,Mamurras,Albania,http://www.yr.no/place/Albania/Lezhë/Mamurras/forecast.xml
AL,Shëngjin,Albania,http://www.yr.no/place/Albania/Lezhë/Shëngjin~3184136/forecast.xml
AL,Shkodër,Albania,http://www.yr.no/place/Albania/Shkodër/Shkodër/forecast.xml
AL,Pukë,Albania,http://www.yr.no/place/Albania/Shkodër/Pukë/forecast.xml
AL,Koplik,Albania,http://www.yr.no/place/Albania/Shkodër/Koplik/forecast.xml
AL,Fushë-Arrëz,Albania,http://www.yr.no/place/Albania/Shkodër/Fushë-Arrëz/forecast.xml
AL,Kryezi,Albania,http://www.yr.no/place/Albania/Shkodër/Kryezi/forecast.xml
AL,Tirana,Albania,http://www.yr.no/place/Albania/Tirana/Tirana/forecast.xml
AL,Kavajë,Albania,http://www.yr.no/place/Albania/Tirana/Kavajë/forecast.xml
AL,Kamëz,Albania,http://www.yr.no/place/Albania/Tirana/Kamëz/forecast.xml
AL,Rrogozhinë,Albania,http://www.yr.no/place/Albania/Tirana/Rrogozhinë/forecast.xml
AL,Vorë,Albania,http://www.yr.no/place/Albania/Tirana/Vorë/forecast.xml
AL,Vlorë,Albania,http://www.yr.no/place/Albania/Vlora/Vlorë/forecast.xml
AL,Sarandë,Albania,http://www.yr.no/place/Albania/Vlora/Sarandë/forecast.xml
AL,Selenicë,Albania,http://www.yr.no/place/Albania/Vlora/Selenicë/forecast.xml
AL,Himarë,Albania,http://www.yr.no/place/Albania/Vlora/Himarë/forecast.xml
AL,Delvinë,Albania,http://www.yr.no/place/Albania/Vlora/Delvinë/forecast.xml
AM,Spitak,Armenia,http://www.yr.no/place/Armenia/Lori/Spitak/forecast.xml
AM,Berd,Armenia,http://www.yr.no/place/Armenia/Tavush/Berd/forecast.xml
AM,Akhuryan,Armenia,http://www.yr.no/place/Armenia/Shirak/Akhuryan/forecast.xml
AM,Nerk’in Getashen,Armenia,http://www.yr.no/place/Armenia/Gegharkunik/Nerk’in_Getashen/forecast.xml
AM,Gugark',Armenia,http://www.yr.no/place/Armenia/Lori/Gugark'/forecast.xml
AM,Yerevan,Armenia,http://www.yr.no/place/Armenia/Yerevan/Yerevan/forecast.xml
AM,Gyumri,Armenia,http://www.yr.no/place/Armenia/Shirak/Gyumri/forecast.xml
AM,Vanadzor,Armenia,http://www.yr.no/place/Armenia/Lori/Vanadzor/forecast.xml
AM,Echmiadzin,Armenia,http://www.yr.no/place/Armenia/Armavir/Echmiadzin~616062/forecast.xml
AM,Hrazdan,Armenia,http://www.yr.no/place/Armenia/Kotayk/Hrazdan/forecast.xml
AM,Ashtarak,Armenia,http://www.yr.no/place/Armenia/Aragatsotn/Ashtarak/forecast.xml
AM,Aparan,Armenia,http://www.yr.no/place/Armenia/Aragatsotn/Aparan/forecast.xml
AM,T’alin,Armenia,http://www.yr.no/place/Armenia/Aragatsotn/T’alin/forecast.xml
AM,Oshakan,Armenia,http://www.yr.no/place/Armenia/Aragatsotn/Oshakan/forecast.xml
AM,Zovuni,Armenia,http://www.yr.no/place/Armenia/Aragatsotn/Zovuni~616034/forecast.xml
AM,Ararat,Armenia,http://www.yr.no/place/Armenia/Ararat/Ararat~174991/forecast.xml
AM,Artashat,Armenia,http://www.yr.no/place/Armenia/Ararat/Artashat/forecast.xml
AM,Masis,Armenia,http://www.yr.no/place/Armenia/Ararat/Masis~616435/forecast.xml
AM,Vedi,Armenia,http://www.yr.no/place/Armenia/Ararat/Vedi/forecast.xml
AM,Avshar,Armenia,http://www.yr.no/place/Armenia/Ararat/Avshar/forecast.xml
AM,Echmiadzin,Armenia,http://www.yr.no/place/Armenia/Armavir/Echmiadzin~616062/forecast.xml
AM,Armavir,Armenia,http://www.yr.no/place/Armenia/Armavir/Armavir~616631/forecast.xml
AM,Metsamor,Armenia,http://www.yr.no/place/Armenia/Armavir/Metsamor~616417/forecast.xml
AM,Hoktember,Armenia,http://www.yr.no/place/Armenia/Armavir/Hoktember/forecast.xml
AM,Mrgashat,Armenia,http://www.yr.no/place/Armenia/Armavir/Mrgashat/forecast.xml
AM,Armavir,Armenia,http://www.yr.no/place/Armenia/Armavir/Armavir~616902/forecast.xml
AM,Armavir,Armenia,http://www.yr.no/place/Armenia/Armavir/Armavir~616902/forecast.xml
AM,Gavarr,Armenia,http://www.yr.no/place/Armenia/Gegharkunik/Gavarr/forecast.xml
AM,Sevan,Armenia,http://www.yr.no/place/Armenia/Gegharkunik/Sevan/forecast.xml
AM,Vardenis,Armenia,http://www.yr.no/place/Armenia/Gegharkunik/Vardenis/forecast.xml
AM,Martuni,Armenia,http://www.yr.no/place/Armenia/Gegharkunik/Martuni~616438/forecast.xml
AM,Vardenik,Armenia,http://www.yr.no/place/Armenia/Gegharkunik/Vardenik/forecast.xml
AM,Hrazdan,Armenia,http://www.yr.no/place/Armenia/Kotayk/Hrazdan/forecast.xml
AM,Abovyan,Armenia,http://www.yr.no/place/Armenia/Kotayk/Abovyan/forecast.xml
AM,Yeghvard,Armenia,http://www.yr.no/place/Armenia/Kotayk/Yeghvard/forecast.xml
AM,Byureghavan,Armenia,http://www.yr.no/place/Armenia/Kotayk/Byureghavan/forecast.xml
AM,Garrni,Armenia,http://www.yr.no/place/Armenia/Kotayk/Garrni/forecast.xml
AM,Vanadzor,Armenia,http://www.yr.no/place/Armenia/Lori/Vanadzor/forecast.xml
AM,Alaverdi,Armenia,http://www.yr.no/place/Armenia/Lori/Alaverdi/forecast.xml
AM,Tashir,Armenia,http://www.yr.no/place/Armenia/Lori/Tashir/forecast.xml
AM,Metsavan,Armenia,http://www.yr.no/place/Armenia/Lori/Metsavan/forecast.xml
AM,Odzun,Armenia,http://www.yr.no/place/Armenia/Lori/Odzun/forecast.xml
AM,Gyumri,Armenia,http://www.yr.no/place/Armenia/Shirak/Gyumri/forecast.xml
AM,Maralik,Armenia,http://www.yr.no/place/Armenia/Shirak/Maralik/forecast.xml
AM,Azatan,Armenia,http://www.yr.no/place/Armenia/Shirak/Azatan/forecast.xml
AM,Pemzashen,Armenia,http://www.yr.no/place/Armenia/Shirak/Pemzashen/forecast.xml
AM,Pokr Mantash,Armenia,http://www.yr.no/place/Armenia/Shirak/Pokr_Mantash/forecast.xml
AM,Kapan,Armenia,http://www.yr.no/place/Armenia/Syunik/Kapan/forecast.xml
AM,Goris,Armenia,http://www.yr.no/place/Armenia/Syunik/Goris/forecast.xml
AM,Hats’avan,Armenia,http://www.yr.no/place/Armenia/Syunik/Hats’avan/forecast.xml
AM,Agarak,Armenia,http://www.yr.no/place/Armenia/Syunik/Agarak~175007/forecast.xml
AM,Meghri,Armenia,http://www.yr.no/place/Armenia/Syunik/Meghri/forecast.xml
AM,Ijevan,Armenia,http://www.yr.no/place/Armenia/Tavush/Ijevan/forecast.xml
AM,Dilijan,Armenia,http://www.yr.no/place/Armenia/Tavush/Dilijan/forecast.xml
AM,Noyemberyan,Armenia,http://www.yr.no/place/Armenia/Tavush/Noyemberyan/forecast.xml
AM,Haghartsin,Armenia,http://www.yr.no/place/Armenia/Tavush/Haghartsin/forecast.xml
AM,Artsvaberd,Armenia,http://www.yr.no/place/Armenia/Tavush/Artsvaberd/forecast.xml
AM,Vayk’,Armenia,http://www.yr.no/place/Armenia/Vayots_Dzor/Vayk’/forecast.xml
AM,Jermuk,Armenia,http://www.yr.no/place/Armenia/Vayots_Dzor/Jermuk/forecast.xml
AM,Malishka,Armenia,http://www.yr.no/place/Armenia/Vayots_Dzor/Malishka/forecast.xml
AM,Armash,Armenia,http://www.yr.no/place/Armenia/Vayots_Dzor/Armash/forecast.xml
AM,Surenavan,Armenia,http://www.yr.no/place/Armenia/Vayots_Dzor/Surenavan/forecast.xml
AM,Yeghegnadzor,Armenia,http://www.yr.no/place/Armenia/Vayots_Dzor/Yeghegnadzor/forecast.xml
AM,Yeghegnadzor,Armenia,http://www.yr.no/place/Armenia/Vayots_Dzor/Yeghegnadzor/forecast.xml
AM,Yerevan,Armenia,http://www.yr.no/place/Armenia/Yerevan/Yerevan/forecast.xml
AM,K’anak’erravan,Armenia,http://www.yr.no/place/Armenia/Yerevan/K’anak’erravan/forecast.xml
AM,Vardadzor,Armenia,http://www.yr.no/place/Armenia/Yerevan/Vardadzor/forecast.xml
AM,Jrashen,Armenia,http://www.yr.no/place/Armenia/Yerevan/Jrashen/forecast.xml
AM,Yengidzha,Armenia,http://www.yr.no/place/Armenia/Yerevan/Yengidzha/forecast.xml
AO,Siboma,Angola,http://www.yr.no/place/Angola/Other/Siboma/forecast.xml
AO,Cuio,Angola,http://www.yr.no/place/Angola/Other/Cuio/forecast.xml
AO,Tendereo,Angola,http://www.yr.no/place/Angola/Other/Tendereo/forecast.xml
AO,Uengue,Angola,http://www.yr.no/place/Angola/Other/Uengue/forecast.xml
AO,Hieque,Angola,http://www.yr.no/place/Angola/Other/Hieque/forecast.xml
AO,Luanda,Angola,http://www.yr.no/place/Angola/Luanda/Luanda/forecast.xml
AO,Huambo,Angola,http://www.yr.no/place/Angola/Huambo/Huambo/forecast.xml
AO,Lobito,Angola,http://www.yr.no/place/Angola/Benguela/Lobito/forecast.xml
AO,Benguela,Angola,http://www.yr.no/place/Angola/Benguela/Benguela/forecast.xml
AO,Kuito,Angola,http://www.yr.no/place/Angola/Bié/Kuito/forecast.xml
AO,Lobito,Angola,http://www.yr.no/place/Angola/Benguela/Lobito/forecast.xml
AO,Benguela,Angola,http://www.yr.no/place/Angola/Benguela/Benguela/forecast.xml
AO,Catumbela,Angola,http://www.yr.no/place/Angola/Benguela/Catumbela/forecast.xml
AO,Vondo,Angola,http://www.yr.no/place/Angola/Benguela/Vondo~3345502/forecast.xml
AO,Vondo,Angola,http://www.yr.no/place/Angola/Benguela/Vondo~3345503/forecast.xml
AO,Kuito,Angola,http://www.yr.no/place/Angola/Bié/Kuito/forecast.xml
AO,Camacupa,Angola,http://www.yr.no/place/Angola/Bié/Camacupa/forecast.xml
AO,Catabola,Angola,http://www.yr.no/place/Angola/Bié/Catabola/forecast.xml
AO,Chissamba,Angola,http://www.yr.no/place/Angola/Bié/Chissamba/forecast.xml
AO,Vissumba,Angola,http://www.yr.no/place/Angola/Bié/Vissumba/forecast.xml
AO,Cabinda,Angola,http://www.yr.no/place/Angola/Cabinda/Cabinda/forecast.xml
AO,Zimuzambi,Angola,http://www.yr.no/place/Angola/Cabinda/Zimuzambi/forecast.xml
AO,Zenze do Lucula,Angola,http://www.yr.no/place/Angola/Cabinda/Zenze_do_Lucula/forecast.xml
AO,Vito,Angola,http://www.yr.no/place/Angola/Cabinda/Vito/forecast.xml
AO,Viede,Angola,http://www.yr.no/place/Angola/Cabinda/Viede/forecast.xml
AO,Xamavena,Angola,http://www.yr.no/place/Angola/Cuando_Cubango/Xamavena/forecast.xml
AO,Vitia,Angola,http://www.yr.no/place/Angola/Cuando_Cubango/Vitia/forecast.xml
AO,Ueca,Angola,http://www.yr.no/place/Angola/Cuando_Cubango/Ueca/forecast.xml
AO,Tueja,Angola,http://www.yr.no/place/Angola/Cuando_Cubango/Tueja/forecast.xml
AO,Tuanga,Angola,http://www.yr.no/place/Angola/Cuando_Cubango/Tuanga/forecast.xml
AO,Menongue,Angola,http://www.yr.no/place/Angola/Cuando_Cubango/Menongue/forecast.xml
AO,Menongue,Angola,http://www.yr.no/place/Angola/Cuando_Cubango/Menongue/forecast.xml
AO,Camabatela,Angola,http://www.yr.no/place/Angola/Nord-Cuanza/Camabatela/forecast.xml
AO,Zumba,Angola,http://www.yr.no/place/Angola/Nord-Cuanza/Zumba/forecast.xml
AO,Zua,Angola,http://www.yr.no/place/Angola/Nord-Cuanza/Zua/forecast.xml
AO,Zonzo,Angola,http://www.yr.no/place/Angola/Nord-Cuanza/Zonzo/forecast.xml
AO,Zondo,Angola,http://www.yr.no/place/Angola/Nord-Cuanza/Zondo~2236241/forecast.xml
AO,N'dalatando,Angola,http://www.yr.no/place/Angola/Nord-Cuanza/N'dalatando/forecast.xml
AO,N'dalatando,Angola,http://www.yr.no/place/Angola/Nord-Cuanza/N'dalatando/forecast.xml
AO,Sumbe,Angola,http://www.yr.no/place/Angola/Sør-Cuanza/Sumbe/forecast.xml
AO,Uacu Cungo,Angola,http://www.yr.no/place/Angola/Sør-Cuanza/Uacu_Cungo/forecast.xml
AO,Quibala,Angola,http://www.yr.no/place/Angola/Sør-Cuanza/Quibala/forecast.xml
